cue,target,thisN,thisTrialN,thisRepN,end_guess.keys,guess_reached.keys,end_encoding.keys,guess_reached.rt,guess_reached.duration,end_cued_recall.keys,recall_reached.keys,recall_selection.keys,recall_reached.rt,recall_reached.duration,recall_selection.rt,recall_selection.duration,list_item,kind,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,break_resp.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,instructions1.started,instructions1_text.started,instruction1_key.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2_text.started,instruction2_key.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3_text.started,instruction3_key.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4_text.started,instruction4_key.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,iti_learning_practice.started,ISI_4.started,iti_learning_practice.stopped,guess.started,guess.stopped,practice_trials.end_guess.keys,guess_response.started,guess_response.stopped,practice_trials.guess_reached.keys,feedback_guess.started,feedback_guess.stopped,encode.started,dash_stim_learning.started,cue_stim_learning.started,target_stim.started,end_encoding.started,encode.stopped,practice_trials.end_encoding.keys,dash_stim_guessing.started,cue_stim_guessing.started,guess_stim.started,end_guess.started,dash_stim_guessing_resp.started,cue_stim_guessing_resp.started,guess_stim_resp.started,guess_question.started,guess_reached.started,practice_trials.guess_reached.rt,practice_trials.guess_reached.duration,start_task.started,start_task_text.started,start_key.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,ISI.started,iti_learning.stopped,learning_trials.end_guess.keys,learning_trials.guess_reached.keys,learning_trials.end_encoding.keys,learning_trials.guess_reached.rt,learning_trials.guess_reached.duration,end_part1.started,end_part1_key.started,end_part1_text.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall.started,recall_instructions_text.started,recall_instructions_key.started,instructions_recall.stopped,recall_instructions_key.keys,recall_instructions_key.rt,recall_instructions_key.duration,iti_recall.started,ISI_2.started,iti_recall.stopped,cued_recall.started,cue_stim_recall.started,dash_stim_recall.started,qmark_target.started,end_cued_recall.started,cue_stim_recall.stopped,dash_stim_recall.stopped,qmark_target.stopped,end_cued_recall.stopped,cued_recall.stopped,test_practice_trials.end_cued_recall.keys,recall_response.started,dash_stim_recall_resp.started,cue_stim_recall_resp.started,recall_stim_resp.started,recall_question.started,recall_reached.started,dash_stim_recall_resp.stopped,cue_stim_recall_resp.stopped,recall_stim_resp.stopped,recall_question.stopped,recall_reached.stopped,recall_response.stopped,test_practice_trials.recall_reached.keys,recall_select.started,recall_select.stopped,test_practice_trials.recall_selection.keys,test_practice_trials.recall_reached.rt,test_practice_trials.recall_reached.duration,dash_stim_recall_select.started,cue_stim_recall_select.started,recall_stim_select.started,recall_question_select.started,recall_selection.started,test_practice_trials.recall_selection.rt,test_practice_trials.recall_selection.duration,test_trials.end_cued_recall.keys,test_trials.recall_reached.keys,test_trials.recall_reached.rt,test_trials.recall_reached.duration,test_trials.recall_selection.keys,test_trials.recall_selection.rt,test_trials.recall_selection.duration,end_part2.started,end_part2_key.started,end_part2_text.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping.started,sm_instructions_text.started,sm_instructions_key.started,instructions_semantic_mapping.stopped,sm_instructions_key.keys,sm_instructions_key.rt,sm_instructions_key.duration,iti_mapping.started,ISI_3.started,iti_mapping.stopped,item.started,semantic_map_item.started,living_nonliving.started,end_mapping.started,licing_nonliving_text.started,item.stopped,semantic_mapping.living_nonliving.keys,semantic_mapping.living_nonliving.rt,semantic_mapping.living_nonliving.duration,semantic_mapping.end_mapping.keys,mapping_break.started,mapping_break.stopped,semantic_mapping.break_resp.keys,semantic_map_item.stopped,living_nonliving.stopped,end_mapping.stopped,licing_nonliving_text.stopped,thanks.started,thanks_text.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.6681141000008,1482.6781380000757,1482.6781380000757,1549.4022139000008,space,66.72286440001335,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Haus,Fenster,0,0,0,,,,,,None,None,None,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,1549.423800199991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.4067056000931,0.0044707999331876636,1551.3970595999854,1551.3988895000657,1551.4131413000869,1551.4131413000869,1551.4131413000869,1551.4131413000869,1556.4121103000361,1556.4121103000361,1556.4121103000361,1556.4121103000361,1556.4015439000214,None,1556.4030850999989,1556.4121103000361,1556.4121103000361,1556.4121103000361,1556.4121103000361,1556.4121103000361,1558.423664700007,1558.423664700007,1558.423664700007,1558.423664700007,1558.423664700007,1558.40190060006,None,1558.40971919999,1558.4097572000464,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Frühstück,Brot,1,1,0,,,,,,None,f,None,1.4106164999539033,0.1853403999703005,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,1558.423664700007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.4098740000045,0.00011469994205981493,1560.399584400002,1560.4020544000668,1560.4233261999907,1560.4233261999907,1560.4233261999907,1560.4233261999907,,,,,1565.4129290001001,None,1565.414912300068,1565.4229943000246,1565.4229943000246,1565.4229943000246,1565.4229943000246,1565.4229943000246,,,,,,1567.4134051,f,1567.4199423000682,1567.419978299993,None,1.4106164999539033,0.1853403999703005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Park,Baum,2,2,0,,,,,,None,g,None,1.4446484999498352,0.20676640002056956,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,1567.4362072000513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.4200884000165,0.00011009990703314543,1569.4097436000593,1569.4120016000234,1569.423719100072,1569.423719100072,1569.423719100072,1569.423719100072,1574.4232816000003,1574.4232816000003,1574.4232816000003,1574.4232816000003,1574.4128516000928,None,1574.4144567000913,1574.4232816000003,1574.4232816000003,1574.4232816000003,1574.4232816000003,1574.4232816000003,1576.435280200094,1576.435280200094,1576.435280200094,1576.435280200094,1576.435280200094,1576.4128166000592,g,1576.4190234000562,1580.4245366000105,None,1.4446484999498352,0.20676640002056956,1576.435280200094,1576.435280200094,1576.435280200094,1576.435280200094,1576.435280200094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Hund,Ball,3,3,0,,,,,,None,g,4,0.8831484999973327,0.18307480006478727,1.5509760999120772,0.14842830004636198,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,1580.4350704000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.4247737000696,0.00481219997163862,1582.4151292000897,1582.4170094000874,1582.4460966000333,1582.4460966000333,1582.4460966000333,1582.4460966000333,,,,,1587.4243270000443,None,1587.4260619000997,1587.4338702000678,1587.4338702000678,1587.4338702000678,1587.4338702000678,1587.4338702000678,,,,,,1589.4237075999845,g,1589.4299418000737,1593.4243920000736,4,0.8831484999973327,0.18307480006478727,1589.4466743000085,1589.4466743000085,1589.4466743000085,1589.4466743000085,1589.4466743000085,1.5509760999120772,0.14842830004636198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.4246012000367,1593.4358164999867,1593.4358164999867,1628.091360700084,space,34.645291599910706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Garage,Haus,0,0,0,,,,,,None,f,None,0.7454889999935403,0.18494070007000118,,,,,,,,,,,,,,,,,,,,,,0,0,0,31,,,,,1628.1138296000427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.1001792000607,0.008803099975921214,1630.0902470999863,1630.0923795000417,1630.1015487000113,1630.1015487000113,1630.1015487000113,1630.1015487000113,,,,,1635.0917524000397,,1635.0935499999905,1635.1016468000598,1635.1016468000598,1635.1016468000598,1635.1016468000598,1635.1016468000598,1637.113828600035,1637.113828600035,1637.113828600035,1637.113828600035,1637.113828600035,1637.0915561000584,,1637.0982280999888,1637.0982635000255,,,,,,,,,,,None,f,0.7454889999935403,0.18494070007000118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Geburtstag,Kerze,1,1,0,,,,,,None,f,None,0.8038922999985516,0.1735070999711752,,,,,,,,,,,,,,,,,,,,,,0,1,1,15,,,,,1637.113828600035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.0983811999904,0.00011490005999803543,1639.0890414000023,1639.0915615000995,1639.1130825000582,1639.1130825000582,1639.1130825000582,1639.1130825000582,,,,,1644.1026418000693,,1644.104418400093,1644.113471699995,1644.113471699995,1644.113471699995,1644.113471699995,1644.113471699995,,,,,,1646.1025328000542,,1646.1088713000063,1646.1089048000285,,,,,,,,,,,None,f,0.8038922999985516,0.1735070999711752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Königreich,Schloss,2,2,0,,,,,,None,g,2,0.5386102000484243,0.20598239998798817,1.9650464000878856,0.22301119996700436,,,,,,,,,,,,,,,,,,,,0,2,2,63,,,,,1646.1251030000858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646.1090200000908,0.0001140000531449914,1648.1003164000576,1648.1027126000263,1648.1136829000898,1648.1136829000898,1648.1136829000898,1648.1136829000898,1653.11276430008,1653.11276430008,1653.11276430008,1653.11276430008,1653.102695700014,,1653.1048360000132,1653.11276430008,1653.11276430008,1653.11276430008,1653.11276430008,1653.11276430008,1655.125966200023,1655.125966200023,1655.125966200023,1655.125966200023,1655.125966200023,1655.1028178000124,,1655.1095348000526,1659.1142785000848,,,,1655.125966200023,1655.125966200023,1655.125966200023,1655.125966200023,1655.125966200023,,,None,g,0.5386102000484243,0.20598239998798817,2,1.9650464000878856,0.22301119996700436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Juwel,Gold,3,3,0,,,,,,None,f,None,1.1096702000359073,0.21885960001964122,,,,,,,,,,,,,,,,,,,,,,0,3,3,57,,,,,1659.1249207000947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.1145077000838,0.005613500019535422,1661.1045612000162,1661.1068034000928,1661.1265136000002,1661.1265136000002,1661.1265136000002,1661.1265136000002,,,,,1666.1136789000593,,1666.115409500082,1666.1244237000355,1666.1244237000355,1666.1244237000355,1666.1244237000355,1666.1244237000355,,,,,,1668.1137222000398,,1668.1204662000528,1668.1205042999936,,,,,,,,,,,None,f,1.1096702000359073,0.21885960001964122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Streifen,Shirt,4,4,0,,,,,,None,g,1,0.7161218000110239,0.19185910001397133,1.6754470999585465,0.20910199999343604,,,,,,,,,,,,,,,,,,,,0,4,4,70,,,,,1668.136380400043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.120617800043,0.00011450005695223808,1670.1109049000079,1670.1131821000017,1670.125515300082,1670.125515300082,1670.125515300082,1670.125515300082,1675.1241511000553,1675.1241511000553,1675.1241511000553,1675.1241511000553,1675.1143498000456,,1675.1162858000025,1675.1241511000553,1675.1241511000553,1675.1241511000553,1675.1241511000553,1675.1241511000553,1677.1358761000447,1677.1358761000447,1677.1358761000447,1677.1358761000447,1677.1358761000447,1677.114308200078,,1677.1223043000791,1681.1244465000927,,,,1677.1358761000447,1677.1358761000447,1677.1358761000447,1677.1358761000447,1677.1358761000447,,,None,g,0.7161218000110239,0.19185910001397133,1,1.6754470999585465,0.20910199999343604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Definition,Begriff,5,5,0,,,,,,None,f,None,0.5030430000042543,0.18066449998877943,,,,,,,,,,,,,,,,,,,,,,0,5,5,2,,,,,1681.135580000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.1247117000166,0.00422260002233088,1683.1145067000762,1683.1171544000972,1683.1473585000494,1683.1473585000494,1683.1473585000494,1683.1473585000494,,,,,1688.1258662000764,,1688.128122700029,1688.13538230001,1688.13538230001,1688.13538230001,1688.13538230001,1688.13538230001,,,,,,1690.1255207000067,,1690.132332600071,1690.1323690999998,,,,,,,,,,,None,f,0.5030430000042543,0.18066449998877943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Vergangenheit,Erinnerungen,6,6,0,,,,,,None,f,None,0.8596163999754936,0.21191940002609044,,,,,,,,,,,,,,,,,,,,,,0,6,6,23,,,,,1690.1479892000789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.1324823000468,0.00011300004553049803,1692.1225091000088,1692.125166599988,1692.1477014000993,1692.1477014000993,1692.1477014000993,1692.1477014000993,,,,,1697.1367633000482,,1697.1387971000513,1697.1473027000902,1697.1473027000902,1697.1473027000902,1697.1473027000902,1697.1473027000902,,,,,,1699.1369434000226,,1699.1433684000513,1699.1434040000895,,,,,,,,,,,None,f,0.8596163999754936,0.21191940002609044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Decke,Kissen,7,7,0,,,,,,None,g,1,0.6443746999138966,0.2148554000305012,1.1427688000258058,0.19350159994792193,,,,,,,,,,,,,,,,,,,,0,7,7,26,,,,,1699.1591534999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.143522700062,0.00011829996947199106,1701.1340634000953,1701.1363412000937,1701.147431200021,1701.147431200021,1701.147431200021,1701.147431200021,1706.146669000038,1706.146669000038,1706.146669000038,1706.146669000038,1706.1366834000219,,1706.1382142000366,1706.146669000038,1706.146669000038,1706.146669000038,1706.146669000038,1706.146669000038,1708.1586948999902,1708.1586948999902,1708.1586948999902,1708.1586948999902,1708.1586948999902,1708.1364672000054,,1708.143090800033,1712.1475928000873,,,,1708.1586948999902,1708.1586948999902,1708.1586948999902,1708.1586948999902,1708.1586948999902,,,None,g,0.6443746999138966,0.2148554000305012,1,1.1427688000258058,0.19350159994792193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Schnorchel,Flossen,8,8,0,,,,,,None,g,4,0.8141591000603512,0.18390289996750653,1.6998749000485986,0.16597830003593117,,,,,,,,,,,,,,,,,,,,0,8,8,67,,,,,1712.1590728000738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.1477879000595,0.004390499903820455,1714.1373276000377,1714.1398263000883,1714.1697324000997,1714.1697324000997,1714.1697324000997,1714.1697324000997,,,,,1719.1475301000755,,1719.149408300058,1719.1584776000818,1719.1584776000818,1719.1584776000818,1719.1584776000818,1719.1584776000818,,,,,,1721.147436200059,,1721.154260499985,1725.1484502000967,,,,1721.1696129000047,1721.1696129000047,1721.1696129000047,1721.1696129000047,1721.1696129000047,,,None,g,0.8141591000603512,0.18390289996750653,4,1.6998749000485986,0.16597830003593117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Teleskop,Mikroskop,9,9,0,,,,,,None,g,1,0.651007300009951,0.2125149000203237,1.140510099940002,0.2280356000410393,,,,,,,,,,,,,,,,,,,,0,9,9,43,,,,,1725.159506600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.148723600083,0.005335900001227856,1727.1395082999952,1727.1421615000581,1727.1597793000983,1727.1597793000983,1727.1597793000983,1727.1597793000983,,,,,1732.147673600004,,1732.149562900071,1732.1586287000682,1732.1586287000682,1732.1586287000682,1732.1586287000682,1732.1586287000682,,,,,,1734.147211600095,,1734.1541015000548,1738.1482966000913,,,,1734.169379100087,1734.169379100087,1734.169379100087,1734.169379100087,1734.169379100087,,,None,g,0.651007300009951,0.2125149000203237,1,1.140510099940002,0.2280356000410393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Häftling,Verurteilter,10,10,0,,,,,,None,f,None,1.369433999992907,0.1795748999575153,,,,,,,,,,,,,,,,,,,,,,0,10,10,55,,,,,1738.1595808001002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.1486130000558,0.00523010001052171,1740.138971999986,1740.1414166000905,1740.1591681999853,1740.1591681999853,1740.1591681999853,1740.1591681999853,,,,,1745.1484201999847,,1745.1505604000995,1745.1581809000345,1745.1581809000345,1745.1581809000345,1745.1581809000345,1745.1581809000345,,,,,,1747.1479380000383,,1747.1548186000437,1747.1548606000142,,,,,,,,,,,None,f,1.369433999992907,0.1795748999575153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Wasserfall,Felsen,11,11,0,,,,,,None,f,None,1.0025658999802545,0.21067309996578842,,,,,,,,,,,,,,,,,,,,,,0,11,11,73,,,,,1747.1705799000338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.1549790999852,0.0001148000592365861,1749.1443808000768,1749.146740600001,1749.158429800067,1749.158429800067,1749.158429800067,1749.158429800067,1754.1577072000364,1754.1577072000364,1754.1577072000364,1754.1577072000364,1754.1493924000533,,1754.1514113000594,1754.1577072000364,1754.1577072000364,1754.1577072000364,1754.1577072000364,1754.1577072000364,1756.1709891000064,1756.1709891000064,1756.1709891000064,1756.1709891000064,1756.1709891000064,1756.1489315000363,,1756.1553559000604,1756.1553903000895,,,,,,,,,,,None,f,1.0025658999802545,0.21067309996578842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Zeichnung,Bleistift,12,12,0,,,,,,None,g,3,0.6227505999850109,0.22495350008830428,1.2177951000630856,0.22130959993228316,,,,,,,,,,,,,,,,,,,,0,12,12,11,,,,,1756.1709891000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.155523500056,0.00012999994214624166,1758.1449573000427,1758.147274499992,1758.1700576000148,1758.1700576000148,1758.1700576000148,1758.1700576000148,,,,,1763.158976900042,,1763.1608551000245,1763.1703062000452,1763.1703062000452,1763.1703062000452,1763.1703062000452,1763.1703062000452,,,,,,1765.158850000007,,1765.1653696000576,1769.1592325000092,,,,1765.1820764000295,1765.1820764000295,1765.1820764000295,1765.1820764000295,1765.1820764000295,,,None,g,0.6227505999850109,0.22495350008830428,3,1.2177951000630856,0.22130959993228316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Rose,Dorne,13,13,0,,,,,,None,g,3,0.6590716000646353,0.23621520004235208,2.0543527000118047,0.21462320000864565,,,,,,,,,,,,,,,,,,,,0,13,13,65,,,,,1769.169931499986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.159497900051,0.004119799938052893,1771.148949000053,1771.1511103000958,1771.170382500044,1771.170382500044,1771.170382500044,1771.170382500044,,,,,1776.1597297000699,,1776.1615794000681,1776.1702291000402,1776.1702291000402,1776.1702291000402,1776.1702291000402,1776.1702291000402,,,,,,1778.1592041000258,,1778.165498699993,1782.159614300006,,,,1778.1817637000931,1778.1817637000931,1778.1817637000931,1778.1817637000931,1778.1817637000931,,,None,g,0.6590716000646353,0.23621520004235208,3,2.0543527000118047,0.21462320000864565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Publikum,Applaus,14,14,0,,,,,,None,g,1,0.5401355000212789,0.2517038999358192,1.2974369999719784,0.25109550007618964,,,,,,,,,,,,,,,,,,,,0,14,14,37,,,,,1782.1705400000792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.1598359000636,0.00445199990645051,1784.1503441000823,1784.1528330000583,1784.1816826000577,1784.1816826000577,1784.1816826000577,1784.1816826000577,,,,,1789.159125700011,,1789.161163700046,1789.1699157000985,1789.1699157000985,1789.1699157000985,1789.1699157000985,1789.1699157000985,,,,,,1791.1593001000583,,1791.1659660000587,1795.1591297000414,,,,1791.1814469000092,1791.1814469000092,1791.1814469000092,1791.1814469000092,1791.1814469000092,,,None,g,0.5401355000212789,0.2517038999358192,1,1.2974369999719784,0.25109550007618964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Rauch,Nebel,15,15,0,,,,,,None,f,None,0.7736606999533251,0.2552779000252485,,,,,,,,,,,,,,,,,,,,,,0,15,15,6,,,,,1795.1708551000338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.1594024000224,0.004026199923828244,1797.150638399995,1797.1527734000701,1797.1817630000878,1797.1817630000878,1797.1817630000878,1797.1817630000878,,,,,1802.1596417000983,,1802.1613134000218,1802.1704841000028,1802.1704841000028,1802.1704841000028,1802.1704841000028,1802.1704841000028,,,,,,1804.1595237000147,,1804.1659471000312,1804.1659848000854,,,,,,,,,,,None,f,0.7736606999533251,0.2552779000252485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
